date,reservoir,data_type,inflow
2001-05-29,LCR,GCN_LSTM,123.8852767944336
2001-05-29,LCR,Ground_Truth,15.0
2001-05-30,ECH,AdaTrip,89.65926361083984
2001-05-30,ECH,GCN_LSTM,204.54322814941406
2001-05-30,ECH,Ground_Truth,221.0
2001-05-30,ECR,AdaTrip,71.09738159179688
2001-05-30,ECR,GCN_LSTM,158.1854248046875
2001-05-30,ECR,Ground_Truth,37.0
2001-05-30,LCR,AdaTrip,59.824153900146484
2001-05-30,LCR,GCN_LSTM,135.9001007080078
2001-05-30,LCR,Ground_Truth,29.0
2001-05-31,ECH,AdaTrip,103.91145324707031
2001-05-31,ECH,GCN_LSTM,226.8817901611328
2001-05-31,ECH,Ground_Truth,248.0
2001-05-31,ECR,AdaTrip,78.93830871582031
2001-05-31,ECR,GCN_LSTM,168.1587677001953
2001-05-31,ECR,Ground_Truth,54.0
2001-05-31,LCR,AdaTrip,68.73583984375
2001-05-31,LCR,GCN_LSTM,147.65975952148438
2001-05-31,LCR,Ground_Truth,25.0
2001-06-01,ECH,AdaTrip,101.54405212402344
2001-06-01,ECH,GCN_LSTM,244.9304656982422
2001-06-01,ECH,Ground_Truth,194.0
2001-06-01,ECR,AdaTrip,80.87767791748047
2001-06-01,ECR,GCN_LSTM,171.92837524414062
2001-06-01,ECR,Ground_Truth,21.0
2001-06-01,LCR,AdaTrip,66.99004364013672
2001-06-01,LCR,GCN_LSTM,152.90426635742188
2001-06-01,LCR,Ground_Truth,14.0
2001-06-02,ECH,AdaTrip,109.9757308959961
2001-06-02,ECH,GCN_LSTM,197.57008361816406
2001-06-02,ECH,Ground_Truth,170.0
2001-06-02,ECR,AdaTrip,84.78736877441406
2001-06-02,ECR,GCN_LSTM,129.0699005126953
2001-06-02,ECR,Ground_Truth,42.0
2001-06-02,LCR,AdaTrip,70.26830291748047
2001-06-02,LCR,GCN_LSTM,129.88424682617188
2001-06-02,LCR,Ground_Truth,22.0
2001-06-03,ECH,AdaTrip,120.77941131591797
2001-06-03,ECH,GCN_LSTM,160.9011688232422
2001-06-03,ECH,Ground_Truth,230.0
2001-06-03,ECR,AdaTrip,101.01824188232422
2001-06-03,ECR,GCN_LSTM,101.16423034667969
2001-06-03,ECR,Ground_Truth,47.0
2001-06-03,LCR,AdaTrip,98.59709167480469
2001-06-03,LCR,GCN_LSTM,102.87049865722656
2001-06-03,LCR,Ground_Truth,7.0
2001-06-04,ECH,AdaTrip,132.68040466308594
2001-06-04,ECH,GCN_LSTM,159.46873474121094
2001-06-04,ECH,Ground_Truth,201.0
2001-06-04,ECR,AdaTrip,109.42827606201172
2001-06-04,ECR,GCN_LSTM,103.88624572753906
2001-06-04,ECR,Ground_Truth,59.0
2001-06-04,LCR,AdaTrip,89.69963073730469
2001-06-04,LCR,GCN_LSTM,98.2961196899414
2001-06-04,LCR,Ground_Truth,27.0
2001-06-05,ECH,AdaTrip,121.0223388671875
2001-06-05,ECH,GCN_LSTM,166.92413330078125
2001-06-05,ECH,Ground_Truth,427.0
2001-06-05,ECR,AdaTrip,100.51240539550781
2001-06-05,ECR,GCN_LSTM,114.3791275024414
2001-06-05,ECR,Ground_Truth,30.0
2001-06-05,LCR,AdaTrip,78.52387237548828
2001-06-05,LCR,GCN_LSTM,98.5359115600586
2001-06-05,LCR,Ground_Truth,20.0
2001-06-06,ECH,AdaTrip,109.0519027709961
2001-06-06,ECH,GCN_LSTM,166.59629821777344
2001-06-06,ECH,Ground_Truth,304.0
2001-06-06,ECR,AdaTrip,88.91551971435547
2001-06-06,ECR,GCN_LSTM,117.6446304321289
2001-06-06,ECR,Ground_Truth,41.0
2001-06-06,LCR,AdaTrip,74.42646789550781
2001-06-06,LCR,GCN_LSTM,101.6966323852539
2001-06-06,LCR,Ground_Truth,20.0
2001-06-07,ECH,AdaTrip,108.91177368164062
2001-06-07,ECH,GCN_LSTM,178.58193969726562
2001-06-07,ECH,Ground_Truth,410.0
2001-06-07,ECR,AdaTrip,85.03060913085938
2001-06-07,ECR,GCN_LSTM,124.1107406616211
2001-06-07,ECR,Ground_Truth,97.0
2001-06-07,LCR,AdaTrip,71.5567855834961
2001-06-07,LCR,GCN_LSTM,113.92034912109375
2001-06-07,LCR,Ground_Truth,36.0
2001-06-08,ECH,AdaTrip,118.22701263427734
2001-06-08,ECH,GCN_LSTM,191.63548278808594
2001-06-08,ECH,Ground_Truth,232.0
2001-06-08,ECR,AdaTrip,92.55958557128906
2001-06-08,ECR,GCN_LSTM,128.72637939453125
2001-06-08,ECR,Ground_Truth,94.0
2001-06-08,LCR,AdaTrip,87.25662231445312
2001-06-08,LCR,GCN_LSTM,124.37181854248047
2001-06-08,LCR,Ground_Truth,5.0
2001-06-09,ECH,AdaTrip,130.1559295654297
2001-06-09,ECH,GCN_LSTM,226.24276733398438
2001-06-09,ECH,Ground_Truth,323.0
2001-06-09,ECR,AdaTrip,101.43341064453125
2001-06-09,ECR,GCN_LSTM,148.6312255859375
2001-06-09,ECR,Ground_Truth,144.0
2001-06-09,LCR,AdaTrip,87.48700714111328
2001-06-09,LCR,GCN_LSTM,142.71231079101562
2001-06-09,LCR,Ground_Truth,49.0
2001-06-10,ECH,AdaTrip,133.1876983642578
2001-06-10,ECH,GCN_LSTM,246.0821075439453
2001-06-10,ECH,Ground_Truth,105.0
2001-06-10,ECR,AdaTrip,99.2745361328125
2001-06-10,ECR,GCN_LSTM,154.61038208007812
2001-06-10,ECR,Ground_Truth,50.0
2001-06-10,LCR,AdaTrip,88.111328125
2001-06-10,LCR,GCN_LSTM,158.22396850585938
2001-06-10,LCR,Ground_Truth,10.0
2001-06-11,ECH,AdaTrip,135.2443084716797
2001-06-11,ECH,GCN_LSTM,240.604248046875
2001-06-11,ECH,Ground_Truth,182.0
2001-06-11,ECR,AdaTrip,96.939453125
2001-06-11,ECR,GCN_LSTM,146.55821228027344
2001-06-11,ECR,Ground_Truth,142.0
2001-06-11,LCR,AdaTrip,87.68423461914062
2001-06-11,LCR,GCN_LSTM,152.6305389404297
2001-06-11,LCR,Ground_Truth,10.0
2001-06-12,ECH,AdaTrip,134.5165557861328
2001-06-12,ECH,GCN_LSTM,190.52247619628906
2001-06-12,ECH,Ground_Truth,224.0
2001-06-12,ECR,AdaTrip,84.76948547363281
2001-06-12,ECR,GCN_LSTM,103.40603637695312
2001-06-12,ECR,Ground_Truth,157.0
2001-06-12,LCR,AdaTrip,78.64402770996094
2001-06-12,LCR,GCN_LSTM,124.05348205566406
2001-06-12,LCR,Ground_Truth,31.0
2001-06-13,ECH,AdaTrip,137.25311279296875
2001-06-13,ECH,GCN_LSTM,204.5686492919922
2001-06-13,ECH,Ground_Truth,244.0
2001-06-13,ECR,AdaTrip,88.41261291503906
2001-06-13,ECR,GCN_LSTM,111.34547424316406
2001-06-13,ECR,Ground_Truth,116.0
2001-06-13,LCR,AdaTrip,75.65544891357422
2001-06-13,LCR,GCN_LSTM,127.55224609375
2001-06-13,LCR,Ground_Truth,17.0
2001-06-14,ECH,AdaTrip,129.3306121826172
2001-06-14,ECH,GCN_LSTM,164.17210388183594
2001-06-14,ECH,Ground_Truth,288.0
2001-06-14,ECR,AdaTrip,85.74099731445312
2001-06-14,ECR,GCN_LSTM,78.67017364501953
2001-06-14,ECR,Ground_Truth,110.0
2001-06-14,LCR,AdaTrip,75.21109771728516
2001-06-14,LCR,GCN_LSTM,109.06016540527344
2001-06-14,LCR,Ground_Truth,32.0
2001-06-15,ECH,AdaTrip,119.56109619140625
2001-06-15,ECH,GCN_LSTM,133.19805908203125
2001-06-15,ECH,Ground_Truth,218.0
2001-06-15,ECR,AdaTrip,75.80572509765625
2001-06-15,ECR,GCN_LSTM,56.37857437133789
2001-06-15,ECR,Ground_Truth,113.0
2001-06-15,LCR,AdaTrip,70.71389770507812
2001-06-15,LCR,GCN_LSTM,84.21836853027344
2001-06-15,LCR,Ground_Truth,17.0
2001-06-16,ECH,AdaTrip,112.72577667236328
2001-06-16,ECH,GCN_LSTM,115.74891662597656
2001-06-16,ECH,Ground_Truth,285.0
2001-06-16,ECR,AdaTrip,73.14435577392578
2001-06-16,ECR,GCN_LSTM,49.14366912841797
2001-06-16,ECR,Ground_Truth,103.0
2001-06-16,LCR,AdaTrip,78.68209075927734
2001-06-16,LCR,GCN_LSTM,75.73294067382812
2001-06-16,LCR,Ground_Truth,17.0
2001-06-17,ECH,AdaTrip,108.93080139160156
2001-06-17,ECH,GCN_LSTM,122.60489654541016
2001-06-17,ECH,Ground_Truth,210.0
2001-06-17,ECR,AdaTrip,62.2384033203125
2001-06-17,ECR,GCN_LSTM,55.96445083618164
2001-06-17,ECR,Ground_Truth,127.0
2001-06-17,LCR,AdaTrip,70.13496398925781
2001-06-17,LCR,GCN_LSTM,96.59822082519531
2001-06-17,LCR,Ground_Truth,18.0
2001-06-18,ECH,AdaTrip,99.72933959960938
2001-06-18,ECH,GCN_LSTM,130.6096954345703
2001-06-18,ECH,Ground_Truth,136.0
2001-06-18,ECR,AdaTrip,52.74287414550781
2001-06-18,ECR,GCN_LSTM,62.79694747924805
2001-06-18,ECR,Ground_Truth,137.0
2001-06-18,LCR,AdaTrip,65.24769592285156
2001-06-18,LCR,GCN_LSTM,116.35389709472656
2001-06-18,LCR,Ground_Truth,18.0
2001-06-19,ECH,AdaTrip,95.8946304321289
2001-06-19,ECH,GCN_LSTM,126.0082778930664
2001-06-19,ECH,Ground_Truth,219.0
2001-06-19,ECR,AdaTrip,52.214237213134766
2001-06-19,ECR,GCN_LSTM,61.1876220703125
2001-06-19,ECR,Ground_Truth,153.0
2001-06-19,LCR,AdaTrip,65.90705108642578
2001-06-19,LCR,GCN_LSTM,119.09060668945312
2001-06-19,LCR,Ground_Truth,18.0
2001-06-20,ECH,AdaTrip,88.37820434570312
2001-06-20,ECH,GCN_LSTM,137.9020538330078
2001-06-20,ECH,Ground_Truth,200.0
2001-06-20,ECR,AdaTrip,39.353858947753906
2001-06-20,ECR,GCN_LSTM,69.65067291259766
2001-06-20,ECR,Ground_Truth,140.0
2001-06-20,LCR,AdaTrip,61.411312103271484
2001-06-20,LCR,GCN_LSTM,130.44566345214844
2001-06-20,LCR,Ground_Truth,18.0
2001-06-21,ECH,AdaTrip,108.76107788085938
2001-06-21,ECH,GCN_LSTM,184.0413055419922
2001-06-21,ECH,Ground_Truth,165.0
2001-06-21,ECR,AdaTrip,48.8750114440918
2001-06-21,ECR,GCN_LSTM,101.04302978515625
2001-06-21,ECR,Ground_Truth,140.0
2001-06-21,LCR,AdaTrip,67.18162536621094
2001-06-21,LCR,GCN_LSTM,162.25579833984375
2001-06-21,LCR,Ground_Truth,18.0
2001-06-22,ECH,AdaTrip,116.9083023071289
2001-06-22,ECH,GCN_LSTM,218.01292419433594
2001-06-22,ECH,Ground_Truth,165.0
2001-06-22,ECR,AdaTrip,58.888404846191406
2001-06-22,ECR,GCN_LSTM,125.4216079711914
2001-06-22,ECR,Ground_Truth,131.0
2001-06-22,LCR,AdaTrip,69.55320739746094
2001-06-22,LCR,GCN_LSTM,183.99790954589844
2001-06-22,LCR,Ground_Truth,18.0
2001-06-23,ECH,AdaTrip,117.67997741699219
2001-06-23,ECH,GCN_LSTM,199.61058044433594
2001-06-23,ECH,Ground_Truth,177.0
2001-06-23,ECR,AdaTrip,63.4957275390625
2001-06-23,ECR,GCN_LSTM,107.63614654541016
2001-06-23,ECR,Ground_Truth,176.0
2001-06-23,LCR,AdaTrip,70.4223403930664
2001-06-23,LCR,GCN_LSTM,170.75958251953125
2001-06-23,LCR,Ground_Truth,18.0
2001-06-24,ECH,AdaTrip,119.24370574951172
2001-06-24,ECH,GCN_LSTM,209.5023956298828
2001-06-24,ECH,Ground_Truth,168.0
2001-06-24,ECR,AdaTrip,67.69697570800781
2001-06-24,ECR,GCN_LSTM,111.47127532958984
2001-06-24,ECR,Ground_Truth,206.0
2001-06-24,LCR,AdaTrip,73.29589080810547
2001-06-24,LCR,GCN_LSTM,181.89633178710938
2001-06-24,LCR,Ground_Truth,18.0
2001-06-25,ECH,AdaTrip,121.55201721191406
2001-06-25,ECH,GCN_LSTM,250.7034912109375
2001-06-25,ECH,Ground_Truth,168.0
2001-06-25,ECR,AdaTrip,69.45887756347656
2001-06-25,ECR,GCN_LSTM,138.75022888183594
2001-06-25,ECR,Ground_Truth,98.0
2001-06-25,LCR,AdaTrip,74.31414794921875
2001-06-25,LCR,GCN_LSTM,214.6461944580078
2001-06-25,LCR,Ground_Truth,19.0
2001-06-26,ECH,AdaTrip,127.92793273925781
2001-06-26,ECH,GCN_LSTM,223.02427673339844
2001-06-26,ECH,Ground_Truth,157.0
2001-06-26,ECR,AdaTrip,71.07814025878906
2001-06-26,ECR,GCN_LSTM,113.40039825439453
2001-06-26,ECR,Ground_Truth,160.0
2001-06-26,LCR,AdaTrip,75.9365463256836
2001-06-26,LCR,GCN_LSTM,196.2356414794922
2001-06-26,LCR,Ground_Truth,5.0
2001-06-27,ECH,AdaTrip,136.080810546875
2001-06-27,ECH,GCN_LSTM,219.80923461914062
2001-06-27,ECH,Ground_Truth,232.0
2001-06-27,ECR,AdaTrip,66.66104125976562
2001-06-27,ECR,GCN_LSTM,109.29002380371094
2001-06-27,ECR,Ground_Truth,133.0
2001-06-27,LCR,AdaTrip,81.53734588623047
2001-06-27,LCR,GCN_LSTM,225.79393005371094
2001-06-27,LCR,Ground_Truth,19.0
2001-06-28,ECH,AdaTrip,162.5618438720703
2001-06-28,ECH,GCN_LSTM,240.48057556152344
2001-06-28,ECH,Ground_Truth,199.0
2001-06-28,ECR,AdaTrip,89.034423828125
2001-06-28,ECR,GCN_LSTM,140.2239227294922
2001-06-28,ECR,Ground_Truth,133.0
2001-06-28,LCR,AdaTrip,104.86247253417969
2001-06-28,LCR,GCN_LSTM,315.3319396972656
2001-06-28,LCR,Ground_Truth,19.0
2001-06-29,ECH,AdaTrip,182.67825317382812
2001-06-29,ECH,GCN_LSTM,231.12294006347656
2001-06-29,ECH,Ground_Truth,150.0
2001-06-29,ECR,AdaTrip,97.55530548095703
2001-06-29,ECR,GCN_LSTM,135.43258666992188
2001-06-29,ECR,Ground_Truth,159.0
2001-06-29,LCR,AdaTrip,134.65533447265625
2001-06-29,LCR,GCN_LSTM,445.03997802734375
2001-06-29,LCR,Ground_Truth,19.0
2001-06-30,ECH,AdaTrip,182.89891052246094
2001-06-30,ECH,GCN_LSTM,225.88302612304688
2001-06-30,ECH,Ground_Truth,203.0
2001-06-30,ECR,AdaTrip,91.78697204589844
2001-06-30,ECR,GCN_LSTM,124.51544952392578
2001-06-30,ECR,Ground_Truth,135.0
2001-06-30,LCR,AdaTrip,121.68514251708984
2001-06-30,LCR,GCN_LSTM,426.8769836425781
2001-06-30,LCR,Ground_Truth,6.0
2001-07-01,ECH,AdaTrip,184.4819793701172
2001-07-01,ECH,GCN_LSTM,215.78863525390625
2001-07-01,ECH,Ground_Truth,200.0
2001-07-01,ECR,AdaTrip,96.14759826660156
2001-07-01,ECR,GCN_LSTM,112.44624328613281
2001-07-01,ECR,Ground_Truth,87.0
2001-07-01,LCR,AdaTrip,108.33858489990234
2001-07-01,LCR,GCN_LSTM,405.2066345214844
2001-07-01,LCR,Ground_Truth,20.0
2001-07-02,ECH,AdaTrip,182.50779724121094
2001-07-02,ECH,GCN_LSTM,209.7217559814453
2001-07-02,ECH,Ground_Truth,136.0
2001-07-02,ECR,AdaTrip,101.86217498779297
2001-07-02,ECR,GCN_LSTM,104.913818359375
2001-07-02,ECR,Ground_Truth,43.0
2001-07-02,LCR,AdaTrip,110.56449890136719
2001-07-02,LCR,GCN_LSTM,407.28350830078125
2001-07-02,LCR,Ground_Truth,20.0
2001-07-03,ECH,AdaTrip,176.46746826171875
2001-07-03,ECH,GCN_LSTM,174.38409423828125
2001-07-03,ECH,Ground_Truth,217.0
2001-07-03,ECR,AdaTrip,101.31053161621094
2001-07-03,ECR,GCN_LSTM,76.79229736328125
2001-07-03,ECR,Ground_Truth,13.0
2001-07-03,LCR,AdaTrip,97.26824188232422
2001-07-03,LCR,GCN_LSTM,375.1966857910156
2001-07-03,LCR,Ground_Truth,6.0
2001-07-04,ECH,AdaTrip,166.37521362304688
2001-07-04,ECH,GCN_LSTM,152.0269775390625
2001-07-04,ECH,Ground_Truth,104.0
2001-07-04,ECR,AdaTrip,77.11689758300781
2001-07-04,ECR,GCN_LSTM,60.08517837524414
2001-07-04,ECR,Ground_Truth,16.0
2001-07-04,LCR,AdaTrip,91.1799087524414
2001-07-04,LCR,GCN_LSTM,346.0468444824219
2001-07-04,LCR,Ground_Truth,20.0
2001-07-05,ECH,AdaTrip,162.6269989013672
2001-07-05,ECH,GCN_LSTM,180.8422088623047
2001-07-05,ECH,Ground_Truth,210.0
2001-07-05,ECR,AdaTrip,66.59358978271484
2001-07-05,ECR,GCN_LSTM,83.31043243408203
2001-07-05,ECR,Ground_Truth,16.0
2001-07-05,LCR,AdaTrip,88.67279815673828
2001-07-05,LCR,GCN_LSTM,366.13140869140625
2001-07-05,LCR,Ground_Truth,20.0
2001-07-06,ECH,AdaTrip,160.06488037109375
2001-07-06,ECH,GCN_LSTM,223.2317657470703
2001-07-06,ECH,Ground_Truth,189.0
2001-07-06,ECR,AdaTrip,69.13563537597656
2001-07-06,ECR,GCN_LSTM,115.37458801269531
2001-07-06,ECR,Ground_Truth,17.0
2001-07-06,LCR,AdaTrip,91.17604064941406
2001-07-06,LCR,GCN_LSTM,393.62835693359375
2001-07-06,LCR,Ground_Truth,7.0
2001-07-07,ECH,AdaTrip,158.88995361328125
2001-07-07,ECH,GCN_LSTM,250.8724365234375
2001-07-07,ECH,Ground_Truth,174.0
2001-07-07,ECR,AdaTrip,78.17981719970703
2001-07-07,ECR,GCN_LSTM,137.2005615234375
2001-07-07,ECR,Ground_Truth,18.0
2001-07-07,LCR,AdaTrip,100.80281829833984
2001-07-07,LCR,GCN_LSTM,422.31988525390625
2001-07-07,LCR,Ground_Truth,21.0
2001-07-08,ECH,AdaTrip,171.95248413085938
2001-07-08,ECH,GCN_LSTM,267.6305847167969
2001-07-08,ECH,Ground_Truth,246.0
2001-07-08,ECR,AdaTrip,88.8477554321289
2001-07-08,ECR,GCN_LSTM,152.56690979003906
2001-07-08,ECR,Ground_Truth,19.0
2001-07-08,LCR,AdaTrip,105.2078857421875
2001-07-08,LCR,GCN_LSTM,419.5744323730469
2001-07-08,LCR,Ground_Truth,20.0
2001-07-09,ECH,AdaTrip,172.14207458496094
2001-07-09,ECH,GCN_LSTM,259.4791259765625
2001-07-09,ECH,Ground_Truth,257.0
2001-07-09,ECR,AdaTrip,92.065673828125
2001-07-09,ECR,GCN_LSTM,150.20875549316406
2001-07-09,ECR,Ground_Truth,49.0
2001-07-09,LCR,AdaTrip,107.29397583007812
2001-07-09,LCR,GCN_LSTM,396.11639404296875
2001-07-09,LCR,Ground_Truth,21.0
2001-07-10,ECH,AdaTrip,178.87533569335938
2001-07-10,ECH,GCN_LSTM,244.4621124267578
2001-07-10,ECH,Ground_Truth,193.0
2001-07-10,ECR,AdaTrip,89.80682373046875
2001-07-10,ECR,GCN_LSTM,137.2777862548828
2001-07-10,ECR,Ground_Truth,20.0
2001-07-10,LCR,AdaTrip,103.85519409179688
2001-07-10,LCR,GCN_LSTM,374.3804931640625
2001-07-10,LCR,Ground_Truth,21.0
2001-07-11,ECH,AdaTrip,174.8255157470703
2001-07-11,ECH,GCN_LSTM,227.55662536621094
2001-07-11,ECH,Ground_Truth,317.0
2001-07-11,ECR,AdaTrip,87.99095916748047
2001-07-11,ECR,GCN_LSTM,121.56268310546875
2001-07-11,ECR,Ground_Truth,50.0
2001-07-11,LCR,AdaTrip,104.23417663574219
2001-07-11,LCR,GCN_LSTM,356.3941955566406
2001-07-11,LCR,Ground_Truth,21.0
2001-07-12,ECH,AdaTrip,162.85057067871094
2001-07-12,ECH,GCN_LSTM,202.52239990234375
2001-07-12,ECH,Ground_Truth,246.0
2001-07-12,ECR,AdaTrip,76.02721405029297
2001-07-12,ECR,GCN_LSTM,97.42008209228516
2001-07-12,ECR,Ground_Truth,50.0
2001-07-12,LCR,AdaTrip,98.21465301513672
2001-07-12,LCR,GCN_LSTM,329.5321044921875
2001-07-12,LCR,Ground_Truth,9.0
2001-07-13,ECH,AdaTrip,157.52178955078125
2001-07-13,ECH,GCN_LSTM,181.4072265625
2001-07-13,ECH,Ground_Truth,213.0
2001-07-13,ECR,AdaTrip,70.23211669921875
2001-07-13,ECR,GCN_LSTM,77.60662841796875
2001-07-13,ECR,Ground_Truth,22.0
2001-07-13,LCR,AdaTrip,87.42362976074219
2001-07-13,LCR,GCN_LSTM,291.23712158203125
2001-07-13,LCR,Ground_Truth,22.0
2001-07-14,ECH,AdaTrip,150.81509399414062
2001-07-14,ECH,GCN_LSTM,194.0511474609375
2001-07-14,ECH,Ground_Truth,268.0
2001-07-14,ECR,AdaTrip,66.30265808105469
2001-07-14,ECR,GCN_LSTM,83.96278381347656
2001-07-14,ECR,Ground_Truth,22.0
2001-07-14,LCR,AdaTrip,85.339111328125
2001-07-14,LCR,GCN_LSTM,286.7157287597656
2001-07-14,LCR,Ground_Truth,22.0
2001-07-15,ECH,AdaTrip,151.19532775878906
2001-07-15,ECH,GCN_LSTM,232.14181518554688
2001-07-15,ECH,Ground_Truth,323.0
2001-07-15,ECR,AdaTrip,71.82752990722656
2001-07-15,ECR,GCN_LSTM,114.87001037597656
2001-07-15,ECR,Ground_Truth,23.0
2001-07-15,LCR,AdaTrip,90.03720092773438
2001-07-15,LCR,GCN_LSTM,303.66180419921875
2001-07-15,LCR,Ground_Truth,10.0
2001-07-16,ECH,AdaTrip,156.12025451660156
2001-07-16,ECH,GCN_LSTM,222.16220092773438
2001-07-16,ECH,Ground_Truth,316.0
2001-07-16,ECR,AdaTrip,73.07209777832031
2001-07-16,ECR,GCN_LSTM,108.86219787597656
2001-07-16,ECR,Ground_Truth,52.0
2001-07-16,LCR,AdaTrip,86.67779541015625
2001-07-16,LCR,GCN_LSTM,283.0703430175781
2001-07-16,LCR,Ground_Truth,23.0
2001-07-17,ECH,AdaTrip,142.86289978027344
2001-07-17,ECH,GCN_LSTM,152.46568298339844
2001-07-17,ECH,Ground_Truth,309.0
2001-07-17,ECR,AdaTrip,62.71945571899414
2001-07-17,ECR,GCN_LSTM,52.497013092041016
2001-07-17,ECR,Ground_Truth,24.0
2001-07-17,LCR,AdaTrip,73.67874145507812
2001-07-17,LCR,GCN_LSTM,220.30540466308594
2001-07-17,LCR,Ground_Truth,23.0
2001-07-18,ECH,AdaTrip,153.34909057617188
2001-07-18,ECH,GCN_LSTM,126.09042358398438
2001-07-18,ECH,Ground_Truth,185.0
2001-07-18,ECR,AdaTrip,51.36591720581055
2001-07-18,ECR,GCN_LSTM,34.659217834472656
2001-07-18,ECR,Ground_Truth,24.0
2001-07-18,LCR,AdaTrip,62.263084411621094
2001-07-18,LCR,GCN_LSTM,184.8121337890625
2001-07-18,LCR,Ground_Truth,11.0
2001-07-19,ECH,AdaTrip,151.576416015625
2001-07-19,ECH,GCN_LSTM,147.42713928222656
2001-07-19,ECH,Ground_Truth,190.0
2001-07-19,ECR,AdaTrip,47.929012298583984
2001-07-19,ECR,GCN_LSTM,54.61771774291992
2001-07-19,ECR,Ground_Truth,3.0
2001-07-19,LCR,AdaTrip,55.01322555541992
2001-07-19,LCR,GCN_LSTM,184.25714111328125
2001-07-19,LCR,Ground_Truth,32.0
2001-07-20,ECH,AdaTrip,166.63279724121094
2001-07-20,ECH,GCN_LSTM,167.5405731201172
2001-07-20,ECH,Ground_Truth,195.0
2001-07-20,ECR,AdaTrip,52.09041976928711
2001-07-20,ECR,GCN_LSTM,70.98538208007812
2001-07-20,ECR,Ground_Truth,26.0
2001-07-20,LCR,AdaTrip,55.30739974975586
2001-07-20,LCR,GCN_LSTM,197.52981567382812
2001-07-20,LCR,Ground_Truth,23.0
2001-07-21,ECH,AdaTrip,162.14772033691406
2001-07-21,ECH,GCN_LSTM,213.6229248046875
2001-07-21,ECH,Ground_Truth,356.0
2001-07-21,ECR,AdaTrip,59.62284469604492
2001-07-21,ECR,GCN_LSTM,106.37568664550781
2001-07-21,ECR,Ground_Truth,27.0
2001-07-21,LCR,AdaTrip,56.254234313964844
2001-07-21,LCR,GCN_LSTM,221.36428833007812
2001-07-21,LCR,Ground_Truth,12.0
2001-07-22,ECH,AdaTrip,171.67755126953125
2001-07-22,ECH,GCN_LSTM,255.1667022705078
2001-07-22,ECH,Ground_Truth,826.0
2001-07-22,ECR,AdaTrip,73.56475830078125
2001-07-22,ECR,GCN_LSTM,138.11309814453125
2001-07-22,ECR,Ground_Truth,28.0
2001-07-22,LCR,AdaTrip,69.30713653564453
2001-07-22,LCR,GCN_LSTM,243.8920135498047
2001-07-22,LCR,Ground_Truth,24.0
2001-07-23,ECH,AdaTrip,162.67018127441406
2001-07-23,ECH,GCN_LSTM,253.05039978027344
2001-07-23,ECH,Ground_Truth,149.0
2001-07-23,ECR,AdaTrip,74.72984313964844
2001-07-23,ECR,GCN_LSTM,137.5837860107422
2001-07-23,ECR,Ground_Truth,1.0
2001-07-23,LCR,AdaTrip,75.1119613647461
2001-07-23,LCR,GCN_LSTM,246.6331787109375
2001-07-23,LCR,Ground_Truth,11.0
2001-07-24,ECH,AdaTrip,154.53570556640625
2001-07-24,ECH,GCN_LSTM,248.53662109375
2001-07-24,ECH,Ground_Truth,163.0
2001-07-24,ECR,AdaTrip,78.43696594238281
2001-07-24,ECR,GCN_LSTM,135.70407104492188
2001-07-24,ECR,Ground_Truth,29.0
2001-07-24,LCR,AdaTrip,75.59886932373047
2001-07-24,LCR,GCN_LSTM,237.62977600097656
2001-07-24,LCR,Ground_Truth,11.0
2001-07-25,ECH,AdaTrip,157.352783203125
2001-07-25,ECH,GCN_LSTM,229.172119140625
2001-07-25,ECH,Ground_Truth,165.0
2001-07-25,ECR,AdaTrip,81.83475494384766
2001-07-25,ECR,GCN_LSTM,121.911865234375
2001-07-25,ECR,Ground_Truth,3.0
2001-07-25,LCR,AdaTrip,72.74226379394531
2001-07-25,LCR,GCN_LSTM,216.11611938476562
2001-07-25,LCR,Ground_Truth,24.0
2001-07-26,ECH,AdaTrip,202.51815795898438
2001-07-26,ECH,GCN_LSTM,189.33653259277344
2001-07-26,ECH,Ground_Truth,228.0
2001-07-26,ECR,AdaTrip,125.12560272216797
2001-07-26,ECR,GCN_LSTM,87.26770782470703
2001-07-26,ECR,Ground_Truth,31.0
2001-07-26,LCR,AdaTrip,104.58743286132812
2001-07-26,LCR,GCN_LSTM,161.52847290039062
2001-07-26,LCR,Ground_Truth,12.0
2001-07-27,ECH,AdaTrip,186.68008422851562
2001-07-27,ECH,GCN_LSTM,153.09124755859375
2001-07-27,ECH,Ground_Truth,166.0
2001-07-27,ECR,AdaTrip,107.61669921875
2001-07-27,ECR,GCN_LSTM,59.942745208740234
2001-07-27,ECR,Ground_Truth,4.0
2001-07-27,LCR,AdaTrip,88.71912384033203
2001-07-27,LCR,GCN_LSTM,128.958740234375
2001-07-27,LCR,Ground_Truth,12.0
2001-07-28,ECH,AdaTrip,158.6449432373047
2001-07-28,ECH,GCN_LSTM,157.5714569091797
2001-07-28,ECH,Ground_Truth,162.0
2001-07-28,ECR,AdaTrip,82.18215942382812
2001-07-28,ECR,GCN_LSTM,65.5190658569336
2001-07-28,ECR,Ground_Truth,6.0
2001-07-28,LCR,AdaTrip,69.7076644897461
2001-07-28,LCR,GCN_LSTM,132.5271453857422
2001-07-28,LCR,Ground_Truth,12.0
2001-07-29,ECH,AdaTrip,157.4474334716797
2001-07-29,ECH,GCN_LSTM,196.9486846923828
2001-07-29,ECH,Ground_Truth,120.0
